COUNTRY_REGION,CONTINENTEXP,ISO3166_1,CASES_WEEKLY,DEATHS_WEEKLY,DATE,PEOPLE_FULLY_VACCINATED_WEEKLY,PEOPLE_VACCINATED_WEEKLY,WEEKLY_VACCINATIONS,DEATHS_PER_1000CASES_RATIO,WEEKLY_VAC_X1000,PEOPLE_FULLY_VAC_WEEKLY_PER1000,PEOPLE_VAC_WEEKLY_PER1000,CASES_WEEKLY_X1000
Belgium,Europe,BE,71953.0,132.0,2022-03-14,63914694.0,64684128.0,48663.0,1.8,48.7,63914.7,64684.1,71.953
Belgium,Europe,BE,78607.0,158.0,2022-03-21,63962219.0,64694945.0,37399.0,2.0,37.4,63962.2,64694.9,78.607
Belgium,Europe,BE,40215.0,123.0,2022-04-18,64034420.0,64723951.0,10874.0,3.1,10.9,64034.4,64724.0,40.215
Belgium,Europe,BE,9136.0,41.0,2022-05-23,64073658.0,64760294.0,22673.0,4.5,22.7,64073.7,64760.3,9.136
Belgium,Europe,BE,29369.0,89.0,2022-07-18,64120641.0,64798459.0,11149.0,3.0,11.1,64120.6,64798.5,29.369
Belgium,Europe,BE,26917.0,80.0,2022-07-25,64124073.0,64801655.0,9431.0,3.0,9.4,64124.1,64801.7,26.917
Belgium,Europe,BE,19476.0,61.0,2022-08-01,64127899.0,64805083.0,10156.0,3.1,10.2,64127.9,64805.1,19.476
Belgium,Europe,BE,14945.0,77.0,2022-08-08,64130987.0,64807859.0,11176.0,5.2,11.2,64131.0,64807.9,14.945
Belgium,Europe,BE,11634.0,60.0,2022-08-15,64133646.0,64810610.0,11176.0,5.2,11.2,64133.6,64810.6,11.634
Belgium,Europe,BE,10688.0,39.0,2022-08-22,64137021.0,64813712.0,16059.0,3.6,16.1,64137.0,64813.7,10.688
Belgium,Europe,BE,10443.0,41.0,2022-08-29,64139779.0,64816360.0,15772.0,3.9,15.8,64139.8,64816.4,10.443
Belgium,Europe,BE,11339.0,40.0,2022-09-05,64141605.0,64818174.0,19198.0,3.5,19.2,64141.6,64818.2,11.339
Belgium,Europe,BE,13099.0,33.0,2022-09-12,64143747.0,64820916.0,390994.0,2.5,391.0,64143.7,64820.9,13.099
Belgium,Europe,BE,16166.0,21.0,2022-09-19,64146536.0,64824677.0,627663.0,1.3,627.7,64146.5,64824.7,16.166
Belgium,Europe,BE,20210.0,28.0,2022-09-26,64148593.0,64827493.0,644934.0,1.4,644.9,64148.6,64827.5,20.21
Belgium,Europe,BE,22101.0,57.0,2022-10-03,64151441.0,64831328.0,559384.0,2.6,559.4,64151.4,64831.3,22.101
Belgium,Europe,BE,18781.0,66.0,2022-10-10,64154027.0,64834494.0,495974.0,3.5,496.0,64154.0,64834.5,18.781
Belgium,Europe,BE,12814.0,62.0,2022-10-17,64156199.0,64837482.0,384983.0,4.8,385.0,64156.2,64837.5,12.814
Belgium,Europe,BE,7792.0,49.0,2022-10-24,64159234.0,64841912.0,298184.0,6.3,298.2,64159.2,64841.9,7.792
Belgium,Europe,BE,4576.0,34.0,2022-10-31,64160969.0,64844192.0,123992.0,7.4,124.0,64161.0,64844.2,4.576
Belgium,Europe,BE,4488.0,34.0,2022-11-07,64162908.0,64846106.0,69682.0,7.6,69.7,64162.9,64846.1,4.488
Belgium,Europe,BE,5289.0,28.0,2022-11-14,64165916.0,64848237.0,44737.0,5.3,44.7,64165.9,64848.2,5.289
Belgium,Europe,BE,6788.0,29.0,2022-11-21,64168225.0,64849814.0,32040.0,4.3,32.0,64168.2,64849.8,6.788
Belgium,Europe,BE,8229.0,26.0,2022-11-28,64169943.0,64851016.0,24782.0,3.2,24.8,64169.9,64851.0,8.229
Belgium,Europe,BE,9952.0,48.0,2022-12-05,64171913.0,64852382.0,20078.0,4.8,20.1,64171.9,64852.4,9.952
Belgium,Europe,BE,10100.0,72.0,2022-12-12,64173311.0,64853344.0,17959.0,7.1,18.0,64173.3,64853.3,10.1
Belgium,Europe,BE,9676.0,87.0,2022-12-19,64174996.0,64855173.0,15137.0,9.0,15.1,64175.0,64855.2,9.676
Belgium,Europe,BE,6078.0,81.0,2022-12-26,64175953.0,64856545.0,6737.0,13.3,6.7,64176.0,64856.5,6.078
Belgium,Europe,BE,4476.0,72.0,2023-01-02,64176610.0,64857598.0,5421.0,16.1,5.4,64176.6,64857.6,4.476
Belgium,Europe,BE,3006.0,58.0,2023-01-09,64177302.0,64858994.0,8426.0,19.3,8.4,64177.3,64859.0,3.006
Belgium,Europe,BE,2387.0,27.0,2023-01-16,64177921.0,64860241.0,7698.0,11.3,7.7,64177.9,64860.2,2.387
Belgium,Europe,BE,3347.0,27.0,2023-01-23,64178539.0,64861406.0,5252.0,8.1,5.3,64178.5,64861.4,3.347
Belgium,Europe,BE,4953.0,34.0,2023-01-30,64179356.0,64862426.0,3955.0,6.9,4.0,64179.4,64862.4,4.953
Belgium,Europe,BE,6419.0,39.0,2023-02-06,55011460.0,55597070.0,2785.0,6.1,2.8,55011.5,55597.1,6.419
Belgium,Europe,BE,9018.0,54.0,2023-02-13,55011980.0,55597643.0,2046.0,6.0,2.0,55012.0,55597.6,9.018
Belgium,Europe,BE,9778.0,57.0,2023-02-20,55012490.0,55598128.0,1630.0,5.8,1.6,55012.5,55598.1,9.778
Belgium,Europe,BE,10904.0,44.0,2023-02-27,55013019.0,55598599.0,1412.0,4.0,1.4,55013.0,55598.6,10.904
Belgium,Europe,BE,12472.0,40.0,2023-03-06,64182407.0,64865521.0,1279.0,3.2,1.3,64182.4,64865.5,12.472
Belgium,Europe,BE,11482.0,57.0,2023-03-13,64182870.0,64866109.0,1173.0,5.0,1.2,64182.9,64866.1,11.482
Belgium,Europe,BE,9656.0,54.0,2023-03-20,64183347.0,64866669.0,1044.0,5.6,1.0,64183.3,64866.7,9.656
Belgium,Europe,BE,6800.0,31.0,2023-03-27,55014600.0,55600386.0,837.0,4.6,0.8,55014.6,55600.4,6.8
Belgium,Europe,BE,4846.0,36.0,2023-04-03,55014915.0,55600685.0,672.0,7.4,0.7,55014.9,55600.7,4.846
Belgium,Europe,BE,3556.0,17.0,2023-04-10,45846014.0,46334199.0,475.0,4.8,0.5,45846.0,46334.2,3.556
Belgium,Europe,BE,3009.0,26.0,2023-04-17,55015425.0,55601263.0,478.0,8.6,0.5,55015.4,55601.3,3.009
Belgium,Europe,BE,2424.0,16.0,2023-04-24,55015638.0,55601580.0,486.0,6.6,0.5,55015.6,55601.6,2.424
Belgium,Europe,BE,1636.0,16.0,2023-05-01,45846550.0,46334888.0,366.0,9.8,0.4,45846.6,46334.9,1.636
Belgium,Europe,BE,1238.0,11.0,2023-05-08,55016072.0,55602056.0,347.0,8.9,0.3,55016.1,55602.1,1.238
Belgium,Europe,BE,952.0,9.0,2023-05-15,55016240.0,55602334.0,302.0,9.5,0.3,55016.2,55602.3,0.952
Belgium,Europe,BE,845.0,5.0,2023-05-22,55016397.0,55602485.0,258.0,5.9,0.3,55016.4,55602.5,0.845
Belgium,Europe,BE,513.0,5.0,2023-05-29,45847218.0,46335523.0,250.0,9.7,0.3,45847.2,46335.5,0.513
Belgium,Europe,BE,515.0,3.0,2023-06-05,55016823.0,55602761.0,259.0,5.8,0.3,55016.8,55602.8,0.515
Belgium,Europe,BE,302.0,7.0,2023-06-12,55016932.0,55602867.0,197.0,23.2,0.2,55016.9,55602.9,0.302
Belgium,Europe,BE,220.0,2.0,2023-06-19,64186579.0,64870099.0,177.0,9.1,0.2,64186.6,64870.1,0.22
Belgium,Europe,BE,186.0,1.0,2023-06-26,55017150.0,55603028.0,147.0,5.4,0.1,55017.2,55603.0,0.186
Belgium,Europe,BE,171.0,,2023-07-03,55017253.0,55603146.0,141.0,,0.1,55017.3,55603.1,0.171
Belgium,Europe,BE,221.0,,2023-07-10,55017340.0,55603199.0,89.0,,0.1,55017.3,55603.2,0.221
Belgium,Europe,BE,209.0,,2023-07-17,45847832.0,46336047.0,65.0,,0.1,45847.8,46336.0,0.209
Belgium,Europe,BE,332.0,,2023-07-24,55017452.0,55603294.0,50.0,,0.1,55017.5,55603.3,0.332
Belgium,Europe,BE,562.0,,2023-07-31,55017489.0,55603333.0,54.0,,0.1,55017.5,55603.3,0.562
Belgium,Europe,BE,892.0,,2023-08-07,55017508.0,55603356.0,42.0,,0.0,55017.5,55603.4,0.892
Belgium,Europe,BE,1258.0,,2023-08-14,45847958.0,46336151.0,57.0,,0.1,45848.0,46336.2,1.258
Belgium,Europe,BE,1712.0,,2023-08-21,55017588.0,55603414.0,92.0,,0.1,55017.6,55603.4,1.712
Belgium,Europe,BE,2106.0,,2023-08-28,55017612.0,55603454.0,119.0,,0.1,55017.6,55603.5,2.106
Belgium,Europe,BE,2736.0,,2023-09-04,55017648.0,55603480.0,169.0,,0.2,55017.6,55603.5,2.736
Belgium,Europe,BE,2517.0,,2023-09-11,64187312.0,64870826.0,1533.0,,1.5,64187.3,64870.8,2.517
Belgium,Europe,BE,2289.0,,2023-09-18,64187754.0,64871743.0,34821.0,,34.8,64187.8,64871.7,2.289
Bulgaria,Europe,BG,6355.0,572.0,2020-12-28,,11066.0,6847.0,90.0,6.8,,11.1,6.355
Bulgaria,Europe,BG,3330.0,377.0,2021-01-11,,119576.0,7026.0,113.2,7.0,,119.6,3.33
Bulgaria,Europe,BG,3922.0,217.0,2021-01-25,67775.0,181648.0,11403.0,55.3,11.4,67.8,181.6,3.922
Bulgaria,Europe,BG,4934.0,283.0,2021-02-01,114461.0,249153.0,16312.0,57.4,16.3,114.5,249.2,4.934
Bulgaria,Europe,BG,5964.0,297.0,2021-02-08,135670.0,348334.0,17199.0,49.8,17.2,135.7,348.3,5.964
Bulgaria,Europe,BG,6923.0,231.0,2021-02-15,174293.0,492893.0,26168.0,33.4,26.2,174.3,492.9,6.923
Bulgaria,Europe,BG,13105.0,426.0,2021-03-01,318930.0,1525307.0,83047.0,32.5,83.0,318.9,1525.3,13.105
Bulgaria,Europe,BG,18067.0,641.0,2021-03-08,382411.0,1860906.0,57012.0,35.5,57.0,382.4,1860.9,18.067
Bulgaria,Europe,BG,24602.0,732.0,2021-03-15,463737.0,2028891.0,35615.0,29.8,35.6,463.7,2028.9,24.602
Bulgaria,Europe,BG,24489.0,857.0,2021-03-29,677141.0,2689315.0,69063.0,35.0,69.1,677.1,2689.3,24.489
Bulgaria,Europe,BG,19272.0,844.0,2021-04-05,764012.0,3062761.0,65761.0,43.8,65.8,764.0,3062.8,19.272
Bulgaria,Europe,BG,14432.0,787.0,2021-04-12,857769.0,3448258.0,68465.0,54.5,68.5,857.8,3448.3,14.432
Bulgaria,Europe,BG,11137.0,721.0,2021-04-19,1048400.0,3790787.0,76165.0,64.7,76.2,1048.4,3790.8,11.137
Bulgaria,Europe,BG,7746.0,585.0,2021-04-26,1390668.0,4135115.0,98085.0,75.5,98.1,1390.7,4135.1,7.746
Bulgaria,Europe,BG,5115.0,458.0,2021-05-03,1816438.0,4415947.0,100944.0,89.5,100.9,1816.4,4415.9,5.115
Bulgaria,Europe,BG,4080.0,348.0,2021-05-10,2637501.0,4771463.0,168082.0,85.3,168.1,2637.5,4771.5,4.08
Bulgaria,Europe,BG,2524.0,237.0,2021-05-17,3298803.0,5182585.0,153202.0,93.9,153.2,3298.8,5182.6,2.524
Bulgaria,Europe,BG,1656.0,170.0,2021-05-24,3726571.0,5489945.0,105018.0,102.7,105.0,3726.6,5489.9,1.656
Bulgaria,Europe,BG,1205.0,156.0,2021-05-31,4180165.0,5776728.0,105767.0,129.5,105.8,4180.2,5776.7,1.205
Bulgaria,Europe,BG,868.0,85.0,2021-06-07,4718014.0,6053717.0,116405.0,97.9,116.4,4718.0,6053.7,0.868
Bulgaria,Europe,BG,711.0,91.0,2021-06-14,5119638.0,6297279.0,92169.0,128.0,92.2,5119.6,6297.3,0.711
Bulgaria,Europe,BG,510.0,38.0,2021-06-21,5411956.0,6517230.0,73180.0,74.5,73.2,5412.0,6517.2,0.51
Bulgaria,Europe,BG,519.0,57.0,2021-06-28,5665991.0,6718078.0,64984.0,109.8,65.0,5666.0,6718.1,0.519
Bulgaria,Europe,BG,412.0,56.0,2021-07-05,5876327.0,6942506.0,62110.0,135.9,62.1,5876.3,6942.5,0.412
Bulgaria,Europe,BG,484.0,29.0,2021-07-12,852420.0,1008573.0,55295.0,59.9,55.3,852.4,1008.6,0.484
Bulgaria,Europe,BG,699.0,24.0,2021-07-19,,,59647.0,34.3,59.6,,,0.699
Bulgaria,Europe,BG,1425.0,20.0,2021-07-26,5952382.0,6135568.0,63548.0,14.0,63.5,5952.4,6135.6,1.425
Bulgaria,Europe,BG,2819.0,39.0,2021-08-02,7174327.0,7328025.0,62016.0,13.8,62.0,7174.3,7328.0,2.819
Bulgaria,Europe,BG,5089.0,87.0,2021-08-09,7425704.0,7513499.0,62407.0,17.1,62.4,7425.7,7513.5,5.089
Bulgaria,Europe,BG,7949.0,128.0,2021-08-16,7697852.0,2173759.0,62760.0,16.1,62.8,7697.9,2173.8,7.949
Bulgaria,Europe,BG,10237.0,238.0,2021-08-23,7993522.0,,68015.0,23.2,68.0,7993.5,,10.237
Bulgaria,Europe,BG,10397.0,378.0,2021-08-30,8298363.0,,67791.0,36.4,67.8,8298.4,,10.397
Bulgaria,Europe,BG,9290.0,386.0,2021-09-06,8556595.0,,54789.0,41.6,54.8,8556.6,,9.29
Bulgaria,Europe,BG,10893.0,516.0,2021-09-13,8838215.0,,57243.0,47.4,57.2,8838.2,,10.893
Bulgaria,Europe,BG,13116.0,546.0,2021-09-27,7956527.0,1407830.0,42955.0,41.6,43.0,7956.5,1407.8,13.116
Bulgaria,Europe,BG,14760.0,621.0,2021-10-04,9473486.0,,39604.0,42.1,39.6,9473.5,,14.76
Bulgaria,Europe,BG,19378.0,615.0,2021-10-11,9636496.0,,38337.0,31.7,38.3,9636.5,,19.378
Bulgaria,Europe,BG,28454.0,802.0,2021-10-18,8466764.0,1532911.0,66713.0,28.2,66.7,8466.8,1532.9,28.454
Bulgaria,Europe,BG,32962.0,885.0,2021-10-25,10408741.0,,134808.0,26.8,134.8,10408.7,,32.962
Bulgaria,Europe,BG,30471.0,1087.0,2021-11-01,10823294.0,,112599.0,35.7,112.6,10823.3,,30.471
Bulgaria,Europe,BG,23313.0,1186.0,2021-11-08,9578235.0,1786530.0,103778.0,50.9,103.8,9578.2,1786.5,23.313
Bulgaria,Europe,BG,17736.0,989.0,2021-11-15,11686532.0,,114070.0,55.8,114.1,11686.5,,17.736
Bulgaria,Europe,BG,16073.0,863.0,2021-11-22,12137570.0,,110921.0,53.7,110.9,12137.6,,16.073
Bulgaria,Europe,BG,13826.0,762.0,2021-11-29,10704523.0,1904143.0,108134.0,55.1,108.1,10704.5,1904.1,13.826
Bulgaria,Europe,BG,11702.0,681.0,2021-12-06,12787871.0,,96128.0,58.2,96.1,12787.9,,11.702
Bulgaria,Europe,BG,10181.0,561.0,2021-12-13,13026956.0,,93391.0,55.1,93.4,13027.0,,10.181
Bulgaria,Europe,BG,9545.0,481.0,2021-12-20,13242118.0,,85295.0,50.4,85.3,13242.1,,9.545
Bulgaria,Europe,BG,14302.0,455.0,2021-12-27,13367818.0,,47120.0,31.8,47.1,13367.8,,14.302
Bulgaria,Europe,BG,30517.0,533.0,2022-01-03,13519151.0,,108431.0,17.5,108.4,13519.2,,30.517
Bulgaria,Europe,BG,39528.0,526.0,2022-01-10,13693417.0,,163544.0,13.3,163.5,13693.4,,39.528
Bulgaria,Europe,BG,61831.0,485.0,2022-01-24,13907819.0,,66936.0,7.8,66.9,13907.8,,61.831
Bulgaria,Europe,BG,54043.0,607.0,2022-01-31,14040364.0,,53555.0,11.2,53.6,14040.4,,54.043
Bulgaria,Europe,BG,42030.0,631.0,2022-02-07,14155279.0,,42767.0,15.0,42.8,14155.3,,42.03
Bulgaria,Europe,BG,31128.0,639.0,2022-02-14,12199132.0,2073249.0,32376.0,20.5,32.4,12199.1,2073.2,31.128
Bulgaria,Europe,BG,21383.0,460.0,2022-02-21,14294999.0,,25525.0,21.5,25.5,14295.0,,21.383
Bulgaria,Europe,BG,13015.0,353.0,2022-02-28,8186146.0,2078146.0,16500.0,27.1,16.5,8186.1,2078.1,13.015
Bulgaria,Europe,BG,11365.0,273.0,2022-03-07,,,12500.0,24.0,12.5,,,11.365
Bulgaria,Europe,BG,11538.0,188.0,2022-03-14,,2081276.0,12474.0,16.3,12.5,,2081.3,11.538
Bulgaria,Europe,BG,9388.0,157.0,2022-03-21,12291302.0,2082481.0,10494.0,16.7,10.5,12291.3,2082.5,9.388
Bulgaria,Europe,BG,7351.0,136.0,2022-03-28,8200291.0,2083638.0,9173.0,18.5,9.2,8200.3,2083.6,7.351
Bulgaria,Europe,BG,4690.0,127.0,2022-04-04,12310447.0,2084765.0,8437.0,27.1,8.4,12310.4,2084.8,4.69
Bulgaria,Europe,BG,4082.0,90.0,2022-04-11,8211717.0,2085987.0,8558.0,22.0,8.6,8211.7,2086.0,4.082
Bulgaria,Europe,BG,3667.0,67.0,2022-04-18,12326125.0,2086746.0,7148.0,18.3,7.1,12326.1,2086.7,3.667
Bulgaria,Europe,BG,2421.0,53.0,2022-05-02,14395016.0,,4784.0,21.9,4.8,14395.0,,2.421
Bulgaria,Europe,BG,2354.0,79.0,2022-05-09,12344541.0,2089153.0,4710.0,33.6,4.7,12344.5,2089.2,2.354
Bulgaria,Europe,BG,1813.0,45.0,2022-05-16,12349738.0,2089798.0,4198.0,24.8,4.2,12349.7,2089.8,1.813
Bulgaria,Europe,BG,1342.0,43.0,2022-05-23,12353683.0,2090328.0,2981.0,32.0,3.0,12353.7,2090.3,1.342
Bulgaria,Europe,BG,1148.0,30.0,2022-05-30,12358001.0,2090864.0,2829.0,26.1,2.8,12358.0,2090.9,1.148
Bulgaria,Europe,BG,1052.0,33.0,2022-06-06,14421944.0,,2230.0,31.4,2.2,14421.9,,1.052
Bulgaria,Europe,BG,1179.0,28.0,2022-06-13,12364644.0,2091676.0,2094.0,23.7,2.1,12364.6,2091.7,1.179
Bulgaria,Europe,BG,1933.0,22.0,2022-06-20,12367308.0,2092116.0,2027.0,11.4,2.0,12367.3,2092.1,1.933
Bulgaria,Europe,BG,3123.0,11.0,2022-06-27,14432285.0,,4508.0,3.5,4.5,14432.3,,3.123
Bulgaria,Europe,BG,4842.0,9.0,2022-07-04,,2093417.0,8689.0,1.9,8.7,,2093.4,4.842
Bulgaria,Europe,BG,10454.0,38.0,2022-07-18,14445138.0,,17940.0,3.6,17.9,14445.1,,10.454
Bulgaria,Europe,BG,11805.0,48.0,2022-07-25,14450960.0,,17074.0,4.1,17.1,14451.0,,11.805
Bulgaria,Europe,BG,6211.0,44.0,2022-08-01,12391865.0,2097728.0,14584.0,7.1,14.6,12391.9,2097.7,6.211
Bulgaria,Europe,BG,10637.0,464.0,2021-09-20,9083583.0,,48143.0,43.6,48.1,9083.6,,10.637
Bulgaria,Europe,BG,3837.0,64.0,2022-04-25,12331836.0,2087643.0,5094.0,16.7,5.1,12331.8,2087.6,3.837
Bulgaria,Europe,BG,8910.0,55.0,2022-08-08,14465375.0,,13526.0,6.2,13.5,14465.4,,8.91
Bulgaria,Europe,BG,7406.0,55.0,2022-08-15,12404840.0,2099594.0,10962.0,7.4,11.0,12404.8,2099.6,7.406
Bulgaria,Europe,BG,4874.0,26.0,2022-08-29,12416016.0,2100931.0,7123.0,5.3,7.1,12416.0,2100.9,4.874
Bulgaria,Europe,BG,3480.0,35.0,2022-09-05,14490635.0,,4391.0,10.1,4.4,14490.6,,3.48
Bulgaria,Europe,BG,3494.0,30.0,2022-09-12,12424456.0,2101905.0,5621.0,8.6,5.6,12424.5,2101.9,3.494
Bulgaria,Europe,BG,3422.0,21.0,2022-09-19,14499113.0,,5945.0,6.1,5.9,14499.1,,3.422
Bulgaria,Europe,BG,4818.0,21.0,2022-09-26,12430418.0,2102648.0,7105.0,4.4,7.1,12430.4,2102.6,4.818
Bulgaria,Europe,BG,4846.0,28.0,2022-10-03,14504919.0,,7580.0,5.8,7.6,14504.9,,4.846
Bulgaria,Europe,BG,5177.0,38.0,2022-10-10,10362562.0,2103303.0,8276.0,7.3,8.3,10362.6,2103.3,5.177
Bulgaria,Europe,BG,4377.0,37.0,2022-10-17,14509921.0,,7114.0,8.5,7.1,14509.9,,4.377
Bulgaria,Europe,BG,3946.0,39.0,2022-10-24,12438666.0,,6026.0,9.9,6.0,12438.7,,3.946
Bulgaria,Europe,BG,2893.0,56.0,2022-10-31,14513848.0,,5059.0,19.4,5.1,14513.8,,2.893
Bulgaria,Europe,BG,2340.0,37.0,2022-11-07,12441793.0,2104168.0,4751.0,15.8,4.8,12441.8,2104.2,2.34
Bulgaria,Europe,BG,1702.0,44.0,2022-11-14,14517196.0,,4366.0,25.9,4.4,14517.2,,1.702
Bulgaria,Europe,BG,1341.0,30.0,2022-11-21,12444370.0,2104485.0,3503.0,22.4,3.5,12444.4,2104.5,1.341
Bulgaria,Europe,BG,1114.0,22.0,2022-11-28,4148342.0,,2696.0,19.7,2.7,4148.3,,1.114
Bulgaria,Europe,BG,1201.0,12.0,2022-12-05,,2104752.0,2084.0,10.0,2.1,,2104.8,1.201
Bulgaria,Europe,BG,1287.0,20.0,2022-12-12,14521965.0,,1832.0,15.5,1.8,14522.0,,1.287
Bulgaria,Europe,BG,1087.0,9.0,2022-12-19,14522987.0,,1454.0,8.3,1.5,14523.0,,1.087
Bulgaria,Europe,BG,877.0,18.0,2022-12-26,10373863.0,,587.0,20.5,0.6,10373.9,,0.877
Bulgaria,Europe,BG,1112.0,14.0,2023-01-02,12449379.0,2105767.0,710.0,12.6,0.7,12449.4,2105.8,1.112
Bulgaria,Europe,BG,900.0,16.0,2023-01-09,14525819.0,,1271.0,17.8,1.3,14525.8,,0.9
Bulgaria,Europe,BG,732.0,22.0,2023-01-16,12451551.0,2106111.0,1038.0,30.1,1.0,12451.6,2106.1,0.732
Bulgaria,Europe,BG,407.0,14.0,2023-01-23,14527713.0,,718.0,34.4,0.7,14527.7,,0.407
Bulgaria,Europe,BG,330.0,10.0,2023-01-30,12453182.0,2106404.0,580.0,30.3,0.6,12453.2,2106.4,0.33
Bulgaria,Europe,BG,269.0,10.0,2023-02-06,12453977.0,,492.0,37.2,0.5,12454.0,,0.269
Bulgaria,Europe,BG,335.0,10.0,2023-02-13,14530697.0,,444.0,29.9,0.4,14530.7,,0.335
Bulgaria,Europe,BG,453.0,7.0,2023-02-20,12455727.0,,420.0,15.5,0.4,12455.7,,0.453
Bulgaria,Europe,BG,395.0,8.0,2023-02-27,4152188.0,,360.0,20.3,0.4,4152.2,,0.395
Bulgaria,Europe,BG,627.0,12.0,2023-03-06,10380867.0,,429.0,19.1,0.4,10380.9,,0.627
Bulgaria,Europe,BG,713.0,5.0,2023-03-13,10381555.0,2107140.0,557.0,7.0,0.6,10381.6,2107.1,0.713
Bulgaria,Europe,BG,906.0,12.0,2023-03-27,12459495.0,,347.0,13.2,0.3,12459.5,,0.906
Bulgaria,Europe,BG,1015.0,16.0,2023-04-03,10383588.0,,363.0,15.8,0.4,10383.6,,1.015
Bulgaria,Europe,BG,1150.0,18.0,2023-04-17,12462082.0,,301.0,15.7,0.3,12462.1,,1.15
Bulgaria,Europe,BG,1024.0,21.0,2023-04-24,14541076.0,,447.0,20.5,0.4,14541.1,,1.024
Bulgaria,Europe,BG,884.0,14.0,2023-05-01,10387374.0,,326.0,15.8,0.3,10387.4,,0.884
Bulgaria,Europe,BG,718.0,12.0,2023-05-08,10387793.0,2108296.0,181.0,16.7,0.2,10387.8,2108.3,0.718
Bulgaria,Europe,BG,740.0,15.0,2023-05-15,10388055.0,,133.0,20.3,0.1,10388.1,,0.74
Bulgaria,Europe,BG,589.0,10.0,2023-05-22,10388201.0,,89.0,17.0,0.1,10388.2,,0.589
Bulgaria,Europe,BG,542.0,13.0,2023-05-29,12465999.0,,76.0,24.0,0.1,12466.0,,0.542
Bulgaria,Europe,BG,422.0,12.0,2023-06-05,10388408.0,2108377.0,77.0,28.4,0.1,10388.4,2108.4,0.422
Bulgaria,Europe,BG,389.0,5.0,2023-06-12,10388507.0,,69.0,12.9,0.1,10388.5,,0.389
Bulgaria,Europe,BG,276.0,12.0,2023-06-19,10388594.0,,72.0,43.5,0.1,10388.6,,0.276
Bulgaria,Europe,BG,205.0,5.0,2023-06-26,10388700.0,,65.0,24.4,0.1,10388.7,,0.205
Bulgaria,Europe,BG,172.0,17.0,2023-07-03,12466542.0,,52.0,98.8,0.1,12466.5,,0.172
Bulgaria,Europe,BG,139.0,5.0,2023-07-10,10388832.0,,42.0,36.0,0.0,10388.8,,0.139
Bulgaria,Europe,BG,123.0,3.0,2023-07-17,10388878.0,,44.0,24.4,0.0,10388.9,,0.123
Bulgaria,Europe,BG,115.0,1.0,2023-07-24,10388927.0,,45.0,8.7,0.0,10388.9,,0.115
Bulgaria,Europe,BG,177.0,0.0,2023-07-31,12466756.0,,42.0,0.0,0.0,12466.8,,0.177
Bulgaria,Europe,BG,203.0,1.0,2023-08-07,8311179.0,,55.0,4.9,0.1,8311.2,,0.203
Bulgaria,Europe,BG,221.0,2.0,2023-08-14,10388993.0,,50.0,9.0,0.1,10389.0,,0.221
Bulgaria,Europe,BG,305.0,3.0,2023-08-21,8311221.0,,54.0,9.8,0.1,8311.2,,0.305
Bulgaria,Europe,BG,356.0,3.0,2023-08-28,10389062.0,2108529.0,62.0,8.4,0.1,10389.1,2108.5,0.356
Bulgaria,Europe,BG,434.0,4.0,2023-09-04,10389115.0,,60.0,9.2,0.1,10389.1,,0.434
Bulgaria,Europe,BG,620.0,3.0,2023-09-11,10389151.0,,106.0,4.8,0.1,10389.2,,0.62
Bulgaria,Europe,BG,848.0,1.0,2023-09-18,8311353.0,2108544.0,109.0,1.2,0.1,8311.4,2108.5,0.848
Bulgaria,Europe,BG,1593.0,6.0,2023-09-25,14544894.0,,1919.0,3.8,1.9,14544.9,,1.593
Bulgaria,Europe,BG,1698.0,12.0,2023-10-02,14545034.0,,12320.0,7.1,12.3,14545.0,,1.698
Bulgaria,Europe,BG,2209.0,24.0,2023-10-09,14545225.0,,21131.0,10.9,21.1,14545.2,,2.209
Bulgaria,Europe,BG,2137.0,16.0,2023-10-16,14545417.0,,22278.0,7.5,22.3,14545.4,,2.137
Bulgaria,Europe,BG,2277.0,22.0,2023-10-23,14545614.0,,17462.0,9.7,17.5,14545.6,,2.277
Bulgaria,Europe,BG,1864.0,22.0,2023-10-30,14545736.0,,12264.0,11.8,12.3,14545.7,,1.864
Bulgaria,Europe,BG,1357.0,24.0,2023-11-06,14545823.0,,8127.0,17.7,8.1,14545.8,,1.357
Bulgaria,Europe,BG,1148.0,19.0,2023-11-13,14545887.0,,5602.0,16.6,5.6,14545.9,,1.148
Bulgaria,Europe,BG,1102.0,12.0,2023-11-20,12467924.0,,3479.0,10.9,3.5,12467.9,,1.102
Bulgaria,Europe,BG,5496.0,521.0,2021-01-04,,51306.0,6216.0,94.8,6.2,,51.3,5.496
Bulgaria,Europe,BG,5526.0,453.0,2021-01-04,,51306.0,6216.0,82.0,6.2,,51.3,5.526
Bulgaria,Europe,BG,2960.0,337.0,2021-01-18,26932.0,142673.0,7147.0,113.9,7.1,26.9,142.7,2.96
Bulgaria,Europe,BG,10267.0,328.0,2021-02-22,236283.0,1026624.0,85103.0,31.9,85.1,236.3,1026.6,10.267
Bulgaria,Europe,BG,25290.0,684.0,2021-03-22,578442.0,2304570.0,55770.0,27.0,55.8,578.4,2304.6,25.29
Bulgaria,Europe,BG,59152.0,594.0,2022-01-17,13802628.0,,110116.0,10.0,110.1,13802.6,,59.152
Bulgaria,Europe,BG,6496.0,25.0,2022-07-11,8252223.0,,14888.0,3.8,14.9,8252.2,,6.496
